        #      k      largestgap  sum(wcc(:,ik))      wcc(i, ik)(i=1, NumberofSelectedOccupiedBands)
      0.80905720      0.00000000      0.00000000      0.00000000
      0.80932203      0.00000000      0.00000000      0.00000000
      0.80958686      0.00000000      0.00000000      0.00000000
      0.80985169      0.00000000      0.00000000      0.00000000
      0.81011653      0.00000000      0.00000000      0.00000000
      0.81038136      0.00000000      0.00000000      0.00000000
      0.81064619      0.00000000      0.00000000      0.00000000
      0.81091102      0.00000000      0.00000000      0.00000000
      0.81117585      0.00000000      0.00000000      0.00000000
      0.81144068      0.00000000      0.00000000      0.00000000
      0.81170551      0.00000000      0.00000000      0.00000000
      0.81197034      0.00000000      0.00000000      0.00000000
      0.81223517      0.00000000      0.00000000      0.00000000
      0.81250000      0.00000000      0.00000000      0.00000000
      0.81276483      0.00000000      0.00000000      0.00000000
      0.81302966      0.00000000      0.00000000      0.00000000
      0.81329449      0.00000000      0.00000000      0.00000000
      0.81355932      0.00000000      0.00000000      0.00000000
      0.81382415      0.00000000      0.00000000      0.00000000
      0.81408898      0.00000000      0.00000000      0.00000000
      0.81435381      0.00000000      0.00000000      0.00000000
      0.81461864      0.00000000      0.00000000      0.00000000
      0.81488347      0.00000000      0.00000000      0.00000000
      0.81514831      0.00000000      0.00000000      0.00000000
      0.81541314      0.00000000      0.00000000      0.00000000
      0.81567797      0.00000000      0.00000000      0.00000000
      0.81594280      0.00000000      0.00000000      0.00000000
      0.81620763      0.00000000      0.00000000      0.00000000
      0.81647246      0.00000000      0.00000000      0.00000000
      0.81673729      0.00000000      0.00000000      0.00000000
      0.81700212      0.00000000      0.00000000      0.00000000
      0.81726695      0.00000000      0.00000000      0.00000000
      0.81753178      0.00000000      0.00000000      0.00000000
      0.81779661      0.00000000      0.00000000      0.00000000
      0.81806144      0.00000000      0.00000000      0.00000000
      0.81832627      0.00000000      0.00000000      0.00000000
      0.81859110      0.00000000      0.00000000      0.00000000
      0.81885593      0.00000000      0.00000000      0.00000000
      0.81912076      0.00000000      0.00000000      0.00000000
      0.81938559      0.00000000      0.00000000      0.00000000
      0.81965042      0.00000000      0.00000000      0.00000000
      0.81991525      0.00000000      0.00000000      0.00000000
      0.82018008      0.00000000      0.00000000      0.00000000
      0.82044492      0.00000000      0.00000000      0.00000000
      0.82070975      0.00000000      0.00000000      0.00000000
      0.82097458      0.00000000      0.00000000      0.00000000
      0.82123941      0.00000000      0.00000000      0.00000000
      0.82150424      0.00000000      0.00000000      0.00000000
      0.82176907      0.00000000      0.00000000      0.00000000
      0.82203390      0.00000000      0.00000000      0.00000000
      0.82229873      0.00000000      0.00000000      0.00000000
      0.82256356      0.00000000      0.00000000      0.00000000
      0.82282839      0.00000000      0.00000000      0.00000000
      0.82309322      0.00000000      0.00000000      0.00000000
      0.82335805      0.00000000      0.00000000      0.00000000
      0.82362288      0.00000000      0.00000000      0.00000000
      0.82388771      0.00000000      0.00000000      0.00000000
      0.82415254      0.00000000      0.00000000      0.00000000
      0.82441737      0.00000000      0.00000000      0.00000000
      0.82468220      0.00000000      0.00000000      0.00000000
      0.82494703      0.00000000      0.00000000      0.00000000
      0.82521186      0.00000000      0.00000000      0.00000000
      0.82547669      0.00000000      0.00000000      0.00000000
      0.82574153      0.00000000      0.00000000      0.00000000
      0.82600636      0.00000000      0.00000000      0.00000000
      0.82627119      0.00000000      0.00000000      0.00000000
      0.82653602      0.00000000      0.00000000      0.00000000
      0.82680085      0.00000000      0.00000000      0.00000000
      0.82706568      0.00000000      0.00000000      0.00000000
      0.82733051      0.00000000      0.00000000      0.00000000
      0.82759534      0.00000000      0.00000000      0.00000000
      0.82786017      0.00000000      0.00000000      0.00000000
      0.82812500      0.00000000      0.00000000      0.00000000
      0.82838983      0.00000000      0.00000000      0.00000000
      0.82865466      0.00000000      0.00000000      0.00000000
      0.82891949      0.00000000      0.00000000      0.00000000
      0.82918432      0.00000000      0.00000000      0.00000000
      0.82944915      0.00000000      0.00000000      0.00000000
      0.82971398      0.00000000      0.00000000      0.00000000
      0.82997881      0.00000000      0.00000000      0.00000000
      0.83024364      0.00000000      0.00000000      0.00000000
      0.83050847      0.00000000      0.00000000      0.00000000
      0.83077331      0.00000000      0.00000000      0.00000000
      0.83103814      0.00000000      0.00000000      0.00000000
      0.83130297      0.00000000      0.00000000      0.00000000
      0.83156780      0.00000000      0.00000000      0.00000000
      0.83183263      0.00000000      0.00000000      0.00000000
      0.83209746      0.00000000      0.00000000      0.00000000
      0.83236229      0.00000000      0.00000000      0.00000000
      0.83262712      0.00000000      0.00000000      0.00000000
      0.83289195      0.00000000      0.00000000      0.00000000
      0.83315678      0.00000000      0.00000000      0.00000000
      0.83342161      0.00000000      0.00000000      0.00000000
      0.83368644      0.00000000      0.00000000      0.00000000
      0.83395127      0.00000000      0.00000000      0.00000000
      0.83421610      0.00000000      0.00000000      0.00000000
      0.83448093      0.00000000      0.00000000      0.00000000
      0.83474576      0.00000000      0.00000000      0.00000000
      0.83501059      0.00000000      0.00000000      0.00000000
      0.83527542      0.00000000      0.00000000      0.00000000
      0.83554025      0.00000000      0.00000000      0.00000000
      0.83580508      0.00000000      0.00000000      0.00000000
      0.83606992      0.00000000      0.00000000      0.00000000
      0.83633475      0.00000000      0.00000000      0.00000000
      0.83659958      0.00000000      0.00000000      0.00000000
      0.83686441      0.00000000      0.00000000      0.00000000
      0.83712924      0.00000000      0.00000000      0.00000000
      0.83739407      0.00000000      0.00000000      0.00000000
      0.83765890      0.00000000      0.00000000      0.00000000
      0.83792373      0.00000000      0.00000000      0.00000000
      0.83818856      0.00000000      0.00000000      0.00000000
      0.83845339      0.00000000      0.00000000      0.00000000
      0.83871822      0.00000000      0.00000000      0.00000000
      0.83898305      0.00000000      0.00000000      0.00000000
      0.83924788      0.00000000      0.00000000      0.00000000
      0.83951271      0.00000000      0.00000000      0.00000000
      0.83977754      0.00000000      0.00000000      0.00000000
      0.84004237      0.00000000      0.00000000      0.00000000
      0.84030720      0.00000000      0.00000000      0.00000000
      0.84057203      0.00000000      0.00000000      0.00000000
      0.84083686      0.00000000      0.00000000      0.00000000
      0.84110169      0.00000000      0.00000000      0.00000000
      0.84136653      0.00000000      0.00000000      0.00000000
      0.84163136      0.00000000      0.00000000      0.00000000
      0.84189619      0.00000000      0.00000000      0.00000000
      0.84216102      0.00000000      0.00000000      0.00000000
      0.84242585      0.00000000      0.00000000      0.00000000
      0.84269068      0.00000000      0.00000000      0.00000000
      0.84295551      0.00000000      0.00000000      0.00000000
      0.84322034      0.00000000      0.00000000      0.00000000
      0.84348517      0.00000000      0.00000000      0.00000000
      0.84375000      0.00000000      0.00000000      0.00000000
      0.84401483      0.00000000      0.00000000      0.00000000
      0.84427966      0.00000000      0.00000000      0.00000000
      0.84454449      0.00000000      0.00000000      0.00000000
      0.84480932      0.00000000      0.00000000      0.00000000
      0.84507415      0.00000000      0.00000000      0.00000000
      0.84533898      0.00000000      0.00000000      0.00000000
      0.84560381      0.00000000      0.00000000      0.00000000
      0.84586864      0.00000000      0.00000000      0.00000000
      0.84613347      0.00000000      0.00000000      0.00000000
      0.84639831      0.00000000      0.00000000      0.00000000
      0.84666314      0.00000000      0.00000000      0.00000000
      0.84692797      0.00000000      0.00000000      0.00000000
      0.84719280      0.00000000      0.00000000      0.00000000
      0.84745763      0.00000000      0.00000000      0.00000000
      0.84772246      0.00000000      0.00000000      0.00000000
      0.84798729      0.00000000      0.00000000      0.00000000
      0.84825212      0.00000000      0.00000000      0.00000000
      0.84851695      0.00000000      0.00000000      0.00000000
      0.84878178      0.00000000      0.00000000      0.00000000
      0.84904661      0.00000000      0.00000000      0.00000000
      0.84931144      0.00000000      0.00000000      0.00000000
      0.84957627      0.00000000      0.00000000      0.00000000
      0.84984110      0.00000000      0.00000000      0.00000000
      0.85010593      0.00000000      0.00000000      0.00000000
      0.85037076      0.00000000      0.00000000      0.00000000
      0.85063559      0.00000000      0.00000000      0.00000000
      0.85090042      0.00000000      0.00000000      0.00000000
      0.85116525      0.00000000      0.00000000      0.00000000
      0.85143008      0.00000000      0.00000000      0.00000000
      0.85169492      0.00000000      0.00000000      0.00000000
      0.85195975      0.00000000      0.00000000      0.00000000
      0.85222458      0.00000000      0.00000000      0.00000000
      0.85248941      0.00000000      0.00000000      0.00000000
      0.85275424      0.00000000      0.00000000      0.00000000
      0.85301907      0.00000000      0.00000000      0.00000000
      0.85328390      0.00000000      0.00000000      0.00000000
      0.85354873      0.00000000      0.00000000      0.00000000
      0.85381356      0.00000000      0.00000000      0.00000000
      0.85407839      0.00000000      0.00000000      0.00000000
      0.85434322      0.00000000      0.00000000      0.00000000
      0.85460805      0.00000000      0.00000000      0.00000000
      0.85487288      0.00000000      0.00000000      0.00000000
      0.85513771      0.00000000      0.00000000      0.00000000
      0.85540254      0.00000000      0.00000000      0.00000000
      0.85566737      0.00000000      0.00000000      0.00000000
      0.85593220      0.00000000      0.00000000      0.00000000
      0.85619703      0.00000000      0.00000000      0.00000000
      0.85646186      0.00000000      0.00000000      0.00000000
      0.85672669      0.00000000      0.00000000      0.00000000
      0.85699153      0.00000000      0.00000000      0.00000000
      0.85725636      0.00000000      0.00000000      0.00000000
      0.85752119      0.00000000      0.00000000      0.00000000
      0.85778602      0.00000000      0.00000000      0.00000000
      0.85805085      0.00000000      0.00000000      0.00000000
      0.85831568      0.00000000      0.00000000      0.00000000
      0.85858051      0.00000000      0.00000000      0.00000000
      0.85884534      0.00000000      0.00000000      0.00000000
      0.85911017      0.00000000      0.00000000      0.00000000
      0.85937500      0.00000000      0.00000000      0.00000000
      0.85963983      0.00000000      0.00000000      0.00000000
      0.85990466      0.00000000      0.00000000      0.00000000
      0.86016949      0.00000000      0.00000000      0.00000000
      0.86043432      0.00000000      0.00000000      0.00000000
      0.86069915      0.00000000      0.00000000      0.00000000
      0.86096398      0.00000000      0.00000000      0.00000000
      0.86122881      0.00000000      0.00000000      0.00000000
      0.86149364      0.00000000      0.00000000      0.00000000
      0.86175847      0.00000000      0.00000000      0.00000000
      0.86202331      0.00000000      0.00000000      0.00000000
      0.86228814      0.00000000      0.00000000      0.00000000
      0.86255297      0.00000000      0.00000000      0.00000000
      0.86281780      0.00000000      0.00000000      0.00000000
      0.86308263      0.00000000      0.00000000      0.00000000
      0.86334746      0.00000000      0.00000000      0.00000000
      0.86361229      0.00000000      0.00000000      0.00000000
      0.86387712      0.00000000      0.00000000      0.00000000
      0.86414195      0.00000000      0.00000000      0.00000000
      0.86440678      0.00000000      0.00000000      0.00000000
      0.86467161      0.00000000      0.00000000      0.00000000
      0.86493644      0.00000000      0.00000000      0.00000000
      0.86520127      0.00000000      0.00000000      0.00000000
      0.86546610      0.00000000      0.00000000      0.00000000
      0.86573093      0.00000000      0.00000000      0.00000000
      0.86599576      0.00000000      0.00000000      0.00000000
      0.86626059      0.00000000      0.00000000      0.00000000
      0.86652542      0.00000000      0.00000000      0.00000000
      0.86679025      0.00000000      0.00000000      0.00000000
      0.86705508      0.00000000      0.00000000      0.00000000
      0.86731992      0.00000000      0.00000000      0.00000000
      0.86758475      0.00000000      0.00000000      0.00000000
      0.86784958      0.00000000      0.00000000      0.00000000
      0.86811441      0.00000000      0.00000000      0.00000000
      0.86837924      0.00000000      0.00000000      0.00000000
      0.86864407      0.00000000      0.00000000      0.00000000
      0.86890890      0.00000000      0.00000000      0.00000000
      0.86917373      0.00000000      0.00000000      0.00000000
      0.86943856      0.00000000      0.00000000      0.00000000
      0.86970339      0.00000000      0.00000000      0.00000000
      0.86996822      0.00000000      0.00000000      0.00000000
      0.87023305      0.00000000      0.00000000      0.00000000
      0.87049788      0.00000000      0.00000000      0.00000000
      0.87076271      0.00000000      0.00000000      0.00000000
      0.87102754      0.00000000      0.00000000      0.00000000
      0.87129237      0.00000000      0.00000000      0.00000000
      0.87155720      0.00000000      0.00000000      0.00000000
      0.87182203      0.00000000      0.00000000      0.00000000
      0.87208686      0.00000000      0.00000000      0.00000000
      0.87235169      0.00000000      0.00000000      0.00000000
      0.87261653      0.00000000      0.00000000      0.00000000
      0.87288136      0.00000000      0.00000000      0.00000000
      0.87314619      0.00000000      0.00000000      0.00000000
      0.87341102      0.00000000      0.00000000      0.00000000
      0.87367585      0.00000000      0.00000000      0.00000000
      0.87394068      0.00000000      0.00000000      0.00000000
      0.87420551      0.00000000      0.00000000      0.00000000
      0.87447034      0.00000000      0.00000000      0.00000000
      0.87473517      0.00000000      0.00000000      0.00000000
      0.87500000      0.00000000      0.00000000      0.00000000
      0.87526483      0.00000000      0.00000000      0.00000000
      0.87552966      0.00000000      0.00000000      0.00000000
      0.87579449      0.00000000      0.00000000      0.00000000
      0.87605932      0.00000000      0.00000000      0.00000000
      0.87632415      0.00000000      0.00000000      0.00000000
      0.87658898      0.00000000      0.00000000      0.00000000
      0.87685381      0.00000000      0.00000000      0.00000000
      0.87711864      0.00000000      0.00000000      0.00000000
      0.87738347      0.00000000      0.00000000      0.00000000
      0.87764831      0.00000000      0.00000000      0.00000000
      0.87791314      0.00000000      0.00000000      0.00000000
      0.87817797      0.00000000      0.00000000      0.00000000
      0.87844280      0.00000000      0.00000000      0.00000000
      0.87870763      0.00000000      0.00000000      0.00000000
      0.87897246      0.00000000      0.00000000      0.00000000
      0.87923729      0.00000000      0.00000000      0.00000000
      0.87950212      0.00000000      0.00000000      0.00000000
      0.87976695      0.00000000      0.00000000      0.00000000
      0.88003178      0.00000000      0.00000000      0.00000000
      0.88029661      0.00000000      0.00000000      0.00000000
      0.88056144      0.00000000      0.00000000      0.00000000
      0.88082627      0.00000000      0.00000000      0.00000000
      0.88109110      0.00000000      0.00000000      0.00000000
      0.88135593      0.00000000      0.00000000      0.00000000
      0.88162076      0.00000000      0.00000000      0.00000000
      0.88188559      0.00000000      0.00000000      0.00000000
      0.88215042      0.00000000      0.00000000      0.00000000
      0.88241525      0.00000000      0.00000000      0.00000000
      0.88268008      0.00000000      0.00000000      0.00000000
      0.88294492      0.00000000      0.00000000      0.00000000
      0.88320975      0.00000000      0.00000000      0.00000000
      0.88347458      0.00000000      0.00000000      0.00000000
      0.88373941      0.00000000      0.00000000      0.00000000
      0.88400424      0.00000000      0.00000000      0.00000000
      0.88426907      0.00000000      0.00000000      0.00000000
      0.88453390      0.00000000      0.00000000      0.00000000
      0.88479873      0.00000000      0.00000000      0.00000000
      0.88506356      0.00000000      0.00000000      0.00000000
      0.88532839      0.00000000      0.00000000      0.00000000
      0.88559322      0.00000000      0.00000000      0.00000000
      0.88585805      0.00000000      0.00000000      0.00000000
      0.88612288      0.00000000      0.00000000      0.00000000
      0.88638771      0.00000000      0.00000000      0.00000000
      0.88665254      0.00000000      0.00000000      0.00000000
      0.88691737      0.00000000      0.00000000      0.00000000
      0.88718220      0.00000000      0.00000000      0.00000000
      0.88744703      0.00000000      0.00000000      0.00000000
      0.88771186      0.00000000      0.00000000      0.00000000
      0.88797669      0.00000000      0.00000000      0.00000000
      0.88824153      0.00000000      0.00000000      0.00000000
      0.88850636      0.00000000      0.00000000      0.00000000
      0.88877119      0.00000000      0.00000000      0.00000000
      0.88903602      0.00000000      0.00000000      0.00000000
      0.88930085      0.00000000      0.00000000      0.00000000
      0.88956568      0.00000000      0.00000000      0.00000000
      0.88983051      0.00000000      0.00000000      0.00000000
      0.89009534      0.00000000      0.00000000      0.00000000
      0.89036017      0.00000000      0.00000000      0.00000000
      0.89062500      0.00000000      0.00000000      0.00000000
      0.89088983      0.00000000      0.00000000      0.00000000
      0.89115466      0.00000000      0.00000000      0.00000000
      0.89141949      0.00000000      0.00000000      0.00000000
      0.89168432      0.00000000      0.00000000      0.00000000
      0.89194915      0.00000000      0.00000000      0.00000000
      0.89221398      0.00000000      0.00000000      0.00000000
      0.89247881      0.00000000      0.00000000      0.00000000
      0.89274364      0.00000000      0.00000000      0.00000000
      0.89300847      0.00000000      0.00000000      0.00000000
      0.89327331      0.00000000      0.00000000      0.00000000
      0.89353814      0.00000000      0.00000000      0.00000000
      0.89380297      0.00000000      0.00000000      0.00000000
      0.89406780      0.00000000      0.00000000      0.00000000
      0.89433263      0.00000000      0.00000000      0.00000000
      0.89459746      0.00000000      0.00000000      0.00000000
      0.89486229      0.00000000      0.00000000      0.00000000
      0.89512712      0.00000000      0.00000000      0.00000000
      0.89539195      0.00000000      0.00000000      0.00000000
      0.89565678      0.00000000      0.00000000      0.00000000
      0.89592161      0.00000000      0.00000000      0.00000000
      0.89618644      0.00000000      0.00000000      0.00000000
      0.89645127      0.00000000      0.00000000      0.00000000
      0.89671610      0.00000000      0.00000000      0.00000000
      0.89698093      0.00000000      0.00000000      0.00000000
      0.89724576      0.00000000      0.00000000      0.00000000
      0.89751059      0.00000000      0.00000000      0.00000000
      0.89777542      0.00000000      0.00000000      0.00000000
      0.89804025      0.00000000      0.00000000      0.00000000
      0.89830508      0.00000000      0.00000000      0.00000000
      0.89856992      0.00000000      0.00000000      0.00000000
      0.89883475      0.00000000      0.00000000      0.00000000
      0.89909958      0.00000000      0.00000000      0.00000000
      0.89936441      0.00000000      0.00000000      0.00000000
      0.89962924      0.00000000      0.00000000      0.00000000
      0.89989407      0.00000000      0.00000000      0.00000000
      0.90015890      0.00000000      0.00000000      0.00000000
      0.90042373      0.00000000      0.00000000      0.00000000
      0.90068856      0.00000000      0.00000000      0.00000000
      0.90095339      0.00000000      0.00000000      0.00000000
      0.90121822      0.00000000      0.00000000      0.00000000
      0.90148305      0.00000000      0.00000000      0.00000000
      0.90174788      0.00000000      0.00000000      0.00000000
      0.90201271      0.00000000      0.00000000      0.00000000
      0.90227754      0.00000000      0.00000000      0.00000000
      0.90254237      0.00000000      0.00000000      0.00000000
      0.90280720      0.00000000      0.00000000      0.00000000
      0.90307203      0.00000000      0.00000000      0.00000000
      0.90333686      0.00000000      0.00000000      0.00000000
      0.90360169      0.00000000      0.00000000      0.00000000
      0.90386653      0.00000000      0.00000000      0.00000000
      0.90413136      0.00000000      0.00000000      0.00000000
      0.90439619      0.00000000      0.00000000      0.00000000
      0.90466102      0.00000000      0.00000000      0.00000000
      0.90492585      0.00000000      0.00000000      0.00000000
      0.90519068      0.00000000      0.00000000      0.00000000
      0.90545551      0.00000000      0.00000000      0.00000000
      0.90572034      0.00000000      0.00000000      0.00000000
      0.90598517      0.00000000      0.00000000      0.00000000
      0.90625000      0.00000000      0.00000000      0.00000000
      0.90651483      0.00000000      0.00000000      0.00000000
      0.90677966      0.00000000      0.00000000      0.00000000
      0.90704449      0.00000000      0.00000000      0.00000000
      0.90730932      0.00000000      0.00000000      0.00000000
      0.90757415      0.00000000      0.00000000      0.00000000
      0.90783898      0.00000000      0.00000000      0.00000000
      0.90810381      0.00000000      0.00000000      0.00000000
      0.90836864      0.00000000      0.00000000      0.00000000
      0.90863347      0.00000000      0.00000000      0.00000000
      0.90889831      0.00000000      0.00000000      0.00000000
      0.90916314      0.00000000      0.00000000      0.00000000
      0.90942797      0.00000000      0.00000000      0.00000000
      0.90969280      0.00000000      0.00000000      0.00000000
      0.90995763      0.00000000      0.00000000      0.00000000
      0.91022246      0.00000000      0.00000000      0.00000000
      0.91048729      0.00000000      0.00000000      0.00000000
      0.91075212      0.00000000      0.00000000      0.00000000
      0.91101695      0.00000000      0.00000000      0.00000000
      0.91128178      0.00000000      0.00000000      0.00000000
      0.91154661      0.00000000      0.00000000      0.00000000
      0.91181144      0.00000000      0.00000000      0.00000000
      0.91207627      0.00000000      0.00000000      0.00000000
      0.91234110      0.00000000      0.00000000      0.00000000
      0.91260593      0.00000000      0.00000000      0.00000000
      0.91287076      0.00000000      0.00000000      0.00000000
      0.91313559      0.00000000      0.00000000      0.00000000
      0.91340042      0.00000000      0.00000000      0.00000000
      0.91366525      0.00000000      0.00000000      0.00000000
      0.91393008      0.00000000      0.00000000      0.00000000
      0.91419492      0.00000000      0.00000000      0.00000000
      0.91445975      0.00000000      0.00000000      0.00000000
      0.91472458      0.00000000      0.00000000      0.00000000
      0.91498941      0.00000000      0.00000000      0.00000000
      0.91525424      0.00000000      0.00000000      0.00000000
      0.91551907      0.00000000      0.00000000      0.00000000
      0.91578390      0.00000000      0.00000000      0.00000000
      0.91604873      0.00000000      0.00000000      0.00000000
      0.91631356      0.00000000      0.00000000      0.00000000
      0.91657839      0.00000000      0.00000000      0.00000000
      0.91684322      0.00000000      0.00000000      0.00000000
      0.91710805      0.00000000      0.00000000      0.00000000
      0.91737288      0.00000000      0.00000000      0.00000000
      0.91763771      0.00000000      0.00000000      0.00000000
      0.91790254      0.00000000      0.00000000      0.00000000
      0.91816737      0.00000000      0.00000000      0.00000000
      0.91843220      0.00000000      0.00000000      0.00000000
      0.91869703      0.00000000      0.00000000      0.00000000
      0.91896186      0.00000000      0.00000000      0.00000000
      0.91922669      0.00000000      0.00000000      0.00000000
      0.91949153      0.00000000      0.00000000      0.00000000
      0.91975636      0.00000000      0.00000000      0.00000000
      0.92002119      0.00000000      0.00000000      0.00000000
      0.92028602      0.00000000      0.00000000      0.00000000
      0.92055085      0.00000000      0.00000000      0.00000000
      0.92081568      0.00000000      0.00000000      0.00000000
      0.92108051      0.00000000      0.00000000      0.00000000
      0.92134534      0.00000000      0.00000000      0.00000000
      0.92161017      0.00000000      0.00000000      0.00000000
      0.92187500      0.00000000      0.00000000      0.00000000
      0.92213983      0.00000000      0.00000000      0.00000000
      0.92240466      0.00000000      0.00000000      0.00000000
      0.92266949      0.00000000      0.00000000      0.00000000
      0.92293432      0.00000000      0.00000000      0.00000000
      0.92319915      0.00000000      0.00000000      0.00000000
      0.92346398      0.00000000      0.00000000      0.00000000
      0.92372881      0.00000000      0.00000000      0.00000000
      0.92399364      0.00000000      0.00000000      0.00000000
      0.92425847      0.00000000      0.00000000      0.00000000
      0.92452331      0.00000000      0.00000000      0.00000000
      0.92478814      0.00000000      0.00000000      0.00000000
      0.92505297      0.00000000      0.00000000      0.00000000
      0.92531780      0.00000000      0.00000000      0.00000000
      0.92558263      0.00000000      0.00000000      0.00000000
      0.92584746      0.00000000      0.00000000      0.00000000
      0.92611229      0.00000000      0.00000000      0.00000000
      0.92637712      0.00000000      0.00000000      0.00000000
      0.92664195      0.00000000      0.00000000      0.00000000
      0.92690678      0.00000000      0.00000000      0.00000000
      0.92717161      0.00000000      0.00000000      0.00000000
      0.92743644      0.00000000      0.00000000      0.00000000
      0.92770127      0.00000000      0.00000000      0.00000000
      0.92796610      0.00000000      0.00000000      0.00000000
      0.92823093      0.00000000      0.00000000      0.00000000
      0.92849576      0.00000000      0.00000000      0.00000000
      0.92876059      0.00000000      0.00000000      0.00000000
      0.92902542      0.00000000      0.00000000      0.00000000
      0.92929025      0.00000000      0.00000000      0.00000000
      0.92955508      0.00000000      0.00000000      0.00000000
      0.92981992      0.00000000      0.00000000      0.00000000
      0.93008475      0.00000000      0.00000000      0.00000000
      0.93034958      0.00000000      0.00000000      0.00000000
      0.93061441      0.00000000      0.00000000      0.00000000
      0.93087924      0.00000000      0.00000000      0.00000000
      0.93114407      0.00000000      0.00000000      0.00000000
      0.93140890      0.00000000      0.00000000      0.00000000
      0.93167373      0.00000000      0.00000000      0.00000000
      0.93193856      0.00000000      0.00000000      0.00000000
      0.93220339      0.00000000      0.00000000      0.00000000
      0.93246822      0.00000000      0.00000000      0.00000000
      0.93273305      0.00000000      0.00000000      0.00000000
      0.93299788      0.00000000      0.00000000      0.00000000
      0.93326271      0.00000000      0.00000000      0.00000000
      0.93352754      0.00000000      0.00000000      0.00000000
      0.93379237      0.00000000      0.00000000      0.00000000
      0.93405720      0.00000000      0.00000000      0.00000000
      0.93432203      0.00000000      0.00000000      0.00000000
      0.93458686      0.00000000      0.00000000      0.00000000
      0.93485169      0.00000000      0.00000000      0.00000000
      0.93511653      0.00000000      0.00000000      0.00000000
      0.93538136      0.00000000      0.00000000      0.00000000
      0.93564619      0.00000000      0.00000000      0.00000000
      0.93591102      0.00000000      0.00000000      0.00000000
      0.93617585      0.00000000      0.00000000      0.00000000
      0.93644068      0.00000000      0.00000000      0.00000000
      0.93670551      0.00000000      0.00000000      0.00000000
      0.93697034      0.00000000      0.00000000      0.00000000
      0.93723517      0.00000000      0.00000000      0.00000000
      0.93750000      0.00000000      0.00000000      0.00000000
      0.93776483      0.00000000      0.00000000      0.00000000
      0.93802966      0.00000000      0.00000000      0.00000000
      0.93829449      0.00000000      0.00000000      0.00000000
      0.93855932      0.00000000      0.00000000      0.00000000
      0.93882415      0.00000000      0.00000000      0.00000000
      0.93908898      0.00000000      0.00000000      0.00000000
      0.93935381      0.00000000      0.00000000      0.00000000
      0.93961864      0.00000000      0.00000000      0.00000000
      0.93988347      0.00000000      0.00000000      0.00000000
      0.94014831      0.00000000      0.00000000      0.00000000
      0.94041314      0.00000000      0.00000000      0.00000000
      0.94067797      0.00000000      0.00000000      0.00000000
      0.94094280      0.00000000      0.00000000      0.00000000
      0.94120763      0.00000000      0.00000000      0.00000000
      0.94147246      0.00000000      0.00000000      0.00000000
      0.94173729      0.00000000      0.00000000      0.00000000
      0.94200212      0.00000000      0.00000000      0.00000000
      0.94226695      0.00000000      0.00000000      0.00000000
      0.94253178      0.00000000      0.00000000      0.00000000
      0.94279661      0.00000000      0.00000000      0.00000000
      0.94306144      0.00000000      0.00000000      0.00000000
      0.94332627      0.00000000      0.00000000      0.00000000
      0.94359110      0.00000000      0.00000000      0.00000000
      0.94385593      0.00000000      0.00000000      0.00000000
      0.94412076      0.00000000      0.00000000      0.00000000
      0.94438559      0.00000000      0.00000000      0.00000000
      0.94465042      0.00000000      0.00000000      0.00000000
      0.94491525      0.00000000      0.00000000      0.00000000
      0.94518008      0.00000000      0.00000000      0.00000000
      0.94544492      0.00000000      0.00000000      0.00000000
      0.94570975      0.00000000      0.00000000      0.00000000
      0.94597458      0.00000000      0.00000000      0.00000000
      0.94623941      0.00000000      0.00000000      0.00000000
      0.94650424      0.00000000      0.00000000      0.00000000
      0.94676907      0.00000000      0.00000000      0.00000000
      0.94703390      0.00000000      0.00000000      0.00000000
      0.94729873      0.00000000      0.00000000      0.00000000
      0.94756356      0.00000000      0.00000000      0.00000000
      0.94782839      0.00000000      0.00000000      0.00000000
      0.94809322      0.00000000      0.00000000      0.00000000
      0.94835805      0.00000000      0.00000000      0.00000000
      0.94862288      0.00000000      0.00000000      0.00000000
      0.94888771      0.00000000      0.00000000      0.00000000
      0.94915254      0.00000000      0.00000000      0.00000000
      0.94941737      0.00000000      0.00000000      0.00000000
      0.94968220      0.00000000      0.00000000      0.00000000
      0.94994703      0.00000000      0.00000000      0.00000000
      0.95021186      0.00000000      0.00000000      0.00000000
      0.95047669      0.00000000      0.00000000      0.00000000
      0.95074153      0.00000000      0.00000000      0.00000000
      0.95100636      0.00000000      0.00000000      0.00000000
      0.95127119      0.00000000      0.00000000      0.00000000
      0.95153602      0.00000000      0.00000000      0.00000000
      0.95180085      0.00000000      0.00000000      0.00000000
      0.95206568      0.00000000      0.00000000      0.00000000
      0.95233051      0.00000000      0.00000000      0.00000000
      0.95259534      0.00000000      0.00000000      0.00000000
      0.95286017      0.00000000      0.00000000      0.00000000
      0.95312500      0.00000000      0.00000000      0.00000000
      0.95338983      0.00000000      0.00000000      0.00000000
      0.95365466      0.00000000      0.00000000      0.00000000
      0.95391949      0.00000000      0.00000000      0.00000000
      0.95418432      0.00000000      0.00000000      0.00000000
      0.95444915      0.00000000      0.00000000      0.00000000
      0.95471398      0.00000000      0.00000000      0.00000000
      0.95497881      0.00000000      0.00000000      0.00000000
      0.95524364      0.00000000      0.00000000      0.00000000
      0.95550847      0.00000000      0.00000000      0.00000000
      0.95577331      0.00000000      0.00000000      0.00000000
      0.95603814      0.00000000      0.00000000      0.00000000
      0.95630297      0.00000000      0.00000000      0.00000000
